months_as_customer,age,policy_deductable,policy_annual_premium,insured_zip,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
437,58,2000,1192.04,619470,66100,-31400,23,1,0,0,55800,11160,11160,33480,2004,-2.1034771675206083,-0.15416312769979915,-0.8863863211480404,0.05781750765819566,-0.001812701147067974,0.0400739843877221,-0.030013810608122034,-0.06949653195517605,0.4493362637710557,-0.3963975869004418,-0.29093222957476417,0.3319727532233413,0.2607365195442745,0.5596341531946447,0.07285103175622146,0.6779486592843175,0.09504771312237703
123,34,2000,1270.21,476413,16100,-61200,13,3,1,1,55260,6140,0,49120,2000,-2.0877759150455315,0.13334557335695343,0.496734433231986,-0.5379669028138082,0.16859701858652826,0.010465808917841726,-0.4998125298450647,0.1852730759462316,0.06870096866595757,-0.004677398916131641,-0.18561025360746497,0.30120738967707605,0.11433204015373466,-0.5564656660426672,0.589283477584102,-1.0601246708078027,-0.026415257876936223
194,34,1000,1423.34,454399,55300,-37900,0,1,0,3,9100,1400,1400,6300,2003,-1.8841502970093629,-0.25664215800353757,-0.7671293671390145,0.1957841358682105,0.17512232107701997,0.3232211019679495,-0.014678093635900065,0.2674702120845294,0.3393195206862644,-0.20816619657834695,-0.18797117841569716,0.1912045995770198,0.0010601506858448767,0.6017974222708256,0.1961005405261891,0.27956611613160465,0.8746470309986932
101,32,500,895.14,439964,52600,-30400,4,1,0,3,43600,8720,4360,30520,2010,-2.1849274147350752,0.5058100124237349,-0.2221069928794885,0.9675818230073958,0.10728367843183366,-0.01553424683889543,0.4465568782001315,-0.5087071572743493,0.252427778275832,-0.3558771675074135,0.3728998622341892,0.02489151095511575,0.15322118645630556,0.1971532534035282,-0.39293084550615687,0.5948234268088664,0.09010411582895927
15,34,1000,1829.63,452204,56700,0,21,3,1,0,67650,12300,6150,49200,2009,-2.142239634568457,0.34528937685823435,-0.19518511313756054,0.18922802628673224,-0.16986801171853688,-0.12673677388227364,0.018128887827470398,0.4975307922995464,0.027633135528702737,0.24770160208403275,-0.024799993646868308,0.5478888736301535,0.7049017041604315,-0.3738793825554686,-0.21489492900696508,0.38330727764034644,-0.4352514298473088
218,41,500,914.22,444155,37900,-72900,14,3,2,0,84590,15380,7690,61520,2013,-2.221236561083693,0.0573301282933029,0.14721491556297578,0.35536081683970494,-0.14055869953288447,-0.11451568627449382,0.1834447437970426,-0.07743124671803775,0.3903455956052753,0.4376121360534746,0.5023791293108733,0.7459170038133808,0.5267231906839684,-0.25597661500168584,0.2487345260018704,-0.10562721591877283,-0.5222740283331206
399,55,2000,995.56,464665,0,-65400,23,3,1,1,88400,17680,8840,61880,2010,-2.184436750595229,0.26140923519929415,-0.015623242672603004,0.5648620254247737,-0.3205662534824829,-0.38946687169513544,0.3951436332357276,0.2485848816658556,0.10570685170526123,0.290551170555198,0.3952746740828906,0.5209343290080762,0.5540985319715102,0.01059948214775798,0.21045189242415277,0.3096482287103435,-0.308803340782513
177,34,2000,1057.77,477382,0,-57700,22,3,1,1,18000,2250,2250,13500,2009,-2.115253106876917,0.2729920645700444,0.2713310160251425,-0.3322959694704537,0.19421117300440724,-0.2834685270170436,-0.09544447799719703,-0.10881504996939903,-0.3441969929307103,-0.024103446779275842,0.23275842951141135,0.0072380194197503404,0.49950271024724147,-0.6810482004341389,-0.23211118104012401,0.3442445314622844,-0.291027675686866
22,25,2000,1053.24,603527,51100,0,0,4,1,0,77130,8570,17140,51420,1995,-2.103967831660455,0.3075031521422429,0.16957667703928006,-0.21711497451647763,0.10183388158918939,0.03774760236150172,-0.5178577907624724,0.7458398926096567,-0.014895633183337758,-0.2218724342693586,-0.7352706881362243,-0.018873101848473073,0.25543510606994113,-0.2233492272288352,0.26496666350954656,-0.3069832804107314,-0.197773876495565
266,46,2000,1578.54,468158,0,-41400,18,1,1,3,83490,7590,15180,60720,1996,-2.14959959666615,0.26068987584108355,0.03830972064785985,0.5866048471249733,0.16371902291848328,0.4069138735908924,0.09986929443046658,-0.2834638128207272,0.5951959044112518,-0.2926240615636528,0.03047720352483248,0.30503278314972,-0.36670368930086544,0.19411820919006073,0.24628678244621696,-0.2780838427556327,0.8855120805467884
267,46,2000,1546.01,616276,0,0,4,4,2,1,77100,15420,7710,53970,1996,-2.144692955267689,0.09591457229971007,0.4927840898548358,-0.24923817820973326,0.08138067386505202,0.2882122582937876,-0.23923094321059432,-0.13499025817366828,0.06080985781549844,-0.03033098605970798,-0.2843058928015326,0.14157955503978553,0.04662785076011966,-0.44462517327760087,0.06339522043263895,-0.7712331183653005,0.14782388099583402
22,29,2000,1238.62,463993,0,-56200,14,1,2,3,70800,7080,14160,49560,2012,-1.7953400876972008,-0.27293901072075694,-0.7951149735488382,-0.2633314483566453,-1.1006233670381687,0.1015375344739186,0.09432384523650492,-0.6271279974715284,-0.13782820749167593,-0.04603183341758905,0.06356525945367493,0.27358366601013984,-0.5988152124951348,0.49579516478417845,-0.20456817915142309,0.9155184374713328,-0.15317162991963593
41,25,1000,1004.14,459889,35400,0,13,3,1,3,48000,9600,4800,33600,1995,-2.0853225943462994,0.209340000564178,0.26479361125256595,0.08679568416106753,0.2734039271371607,0.34112988354821655,-0.24163421534705729,-0.4712304880297112,0.09838605597680719,0.19724346766900247,0.011926624114839655,0.41224497100196394,-0.18320146858926073,-0.07337907034538779,-0.11434135630759257,-0.6102994242711879,0.21188697225346861
223,43,500,1734.09,451400,0,0,6,1,0,3,5200,650,650,3900,2006,-1.8085880194730504,0.33438261423549476,0.302284954952392,-0.32432515035494425,0.23456838375123787,0.27504574048334923,-0.5520713011394764,0.5486328808968287,0.14728343661174303,-0.3668357289578429,-0.5991469161619283,-0.25356854120302186,-0.37847034613932473,-0.2900900785890269,-0.09965951090448355,-0.28097706454258725,0.022595263275139513
463,57,500,1063.67,463356,0,0,14,1,2,0,59400,6600,6600,46200,1995,-2.208969957587538,0.020474107432816645,0.29868952067578325,0.9957270236412747,0.22450636475465088,0.07752414845938788,0.6203813353672537,-0.48301811354772917,0.48390788280212876,0.033398423826068335,0.9247694186010811,0.17406710177130785,-0.15120387099713686,0.23153776837717627,-0.1958721724143881,0.05944483566014225,0.0990283257941812
32,38,500,1006.77,478172,0,0,15,3,2,1,70900,14180,7090,49630,1997,-1.8581450975975138,-0.3400853822972855,0.4808279752814575,0.1038624687053665,-1.0164267587742144,-0.1646443442509551,0.5894872211875826,0.48848940379376066,-0.4609515039323342,0.6416718632044187,0.5014778545265447,-0.02103866062411518,-0.174837521734273,-0.2581053243211937,-0.08888084106452915,-0.08878620948779622,0.20637394468988493
147,34,1000,1275.81,472657,0,-48300,13,1,2,2,101010,15540,15540,69930,1998,-2.173642139518613,0.08712498583358146,0.28977136096309125,0.6118135208327687,0.37849061259303696,-0.025034726271800867,0.3212312302505922,0.09854539492335984,0.5181577923230912,0.21499664807701993,0.5791870366030404,-0.04506968535702898,0.11216030415045969,0.4396924507542003,-0.11227766955808534,0.030710308303643963,0.036412113039254845
369,53,2000,1459.93,438584,0,0,10,2,1,3,77990,7090,14180,56720,2012,-2.207007301028154,0.20164966199722117,0.3548093913528499,-0.23293054291662865,-0.10607780047208638,0.16675929033089046,-0.3002889149797158,0.4115813383587271,-0.09334844975149179,0.16501759126201254,-0.476276244420888,0.002261354932260897,0.06331897994984986,-0.2547626988296904,-0.05372373448469231,-0.2186287040920907,0.14222119153324025
203,38,500,1394.43,606352,0,0,7,1,0,1,55440,0,6160,49280,1999,-2.097098533702608,0.38269486069439446,0.47232322110637714,0.09570652760513129,0.5173132034258295,-0.37097406783569675,-0.012866251775597755,-0.43594184632019384,-0.4388204395588891,-0.3694575618785359,0.5489487081419396,-0.2562699747884576,-0.2597669164561452,-0.5994644058424569,-0.15971190315232278,0.4473236126467882,0.09808337552300601
86,26,500,1382.88,434923,0,-30300,11,1,1,1,81840,14880,7440,59520,2011,-1.868939708674129,0.3182015957416525,-0.34577383524731625,0.6092058349539801,-0.7985495703617791,0.4635927645387979,0.4686141001581035,-0.44791230589785197,0.2720021374788915,0.134611592729895,-0.7124548811205373,-0.6685744033989004,0.21864103844172825,0.6880738063433426,-0.23933888641391707,0.49054257569858384,0.3873155049787331
219,39,2000,1281.07,608371,0,0,6,1,0,2,5920,740,740,4440,2015,-1.5397040708373377,-0.8079565784678682,-0.13967255784279506,-0.8727006119227384,-0.17035542910282087,-0.10099862995375553,-0.18790882866003353,-0.13998256485905777,0.08893830593074564,0.01882926219612178,-0.10120506990876629,-0.6916187341805525,0.1484014219589378,0.4556486095984095,-0.12021733967532056,-0.4699165363432626,0.11444620481204953
211,40,1000,1575.86,461275,0,0,3,1,1,1,3190,580,290,2320,2004,-1.897888892925056,0.0973086960354112,0.3375285379517091,0.033850914742719576,0.13877630153639248,0.05839786300917152,-0.0257048685723447,0.08032362825235645,-0.13355504467177884,0.02097460043680649,0.2652814026621232,-0.056501028263260256,0.0518892888539684,-0.712949655586142,-0.21332841574621425,-0.395943466130839,-0.11542201304893748
2,28,1000,1340.56,433184,0,0,19,1,0,2,58140,6460,6460,45220,2008,-2.2290871873212326,-0.24704968467327693,0.6894698656929579,0.39883855083364034,0.5284209458120405,-0.2485980756660546,0.5450495053618104,0.4102890315380616,0.11638846649245717,0.04604783811424873,0.7726503182086002,-0.5450386757729059,-0.27465913915521184,0.1320721932854636,-0.00880560401418927,0.39843712702450795,-0.18806514687793108
108,32,2000,1257.0,616341,63900,-43700,23,1,1,3,61270,5570,11140,44560,1999,-1.7776761786627386,-0.0767523725780467,0.3555659216798622,-0.5220206616220952,0.02259213218148808,0.03731477345844464,-0.48398707015070863,-0.06056041527857354,0.33803698259791354,0.2936146619131448,-0.7628513562588307,-0.40616366701370354,-0.3494393656091716,-0.4692373250290993,-0.11493403634826282,-0.6025582310090165,-0.3138976644513453
243,44,500,809.11,600208,33200,0,4,3,2,1,51400,5140,10280,35980,1996,-2.1211410765550704,0.0844268830684145,0.13931408929007985,0.6463778302893589,0.21009255771587942,-0.020525377071213866,0.511305993180772,0.05911725227381551,-0.23324637491574757,0.136446819552883,0.7087232557974326,0.2963733748985692,0.31828978574960487,0.08730170588164343,0.09245601570406681,0.6418027650176142,-0.05266968143090542
188,37,500,1457.21,471785,46300,0,6,1,2,0,45000,5000,5000,35000,2003,-2.207007301028154,0.25373855704459447,0.2271860713496094,0.1568716178030004,0.15652767025607198,-0.11894024617922243,0.062242741223901374,-0.09269917524015238,0.11143999042063797,-0.3656203467716819,-0.4986921646500979,-0.422055788202219,-0.1256209548483607,0.06398531043009686,0.30486509484877977,0.27342633156737717,-0.8796612340269702
225,43,1000,1517.54,617883,0,-20900,16,3,2,0,64400,6440,6440,51520,2011,-2.2109326141469237,0.20110562526078174,0.01329067691019874,0.48212367920300836,-0.36286606235525176,0.20987939821980656,0.18311231269385103,-0.3029968421000115,-0.006436248930150733,0.14214612016005784,-0.2237617648370342,0.3713118099454564,0.09514391273088402,0.017964565483467494,0.23263356120675405,-0.3019537619452992,-0.29225142900983014
370,55,2000,1389.13,456203,0,-53200,6,1,0,2,9000,900,1800,6300,2015,-1.4523658539447155,-0.26324337904473405,-0.8357974141087056,-0.06630706619527157,-0.00433858819300993,0.29401318110988306,-0.11351125234522053,-0.5664293588017618,0.3673930681432101,0.07781193751237786,-0.362646556463289,-0.09066492795195953,0.2679359725646439,0.4961695184941421,-0.4847189995266939,0.2548162977227725,0.5413155585656553
441,55,500,1270.29,449421,24000,-50500,4,1,0,0,6400,640,640,5120,2002,-1.4508938615251779,-0.44210594921909196,-0.7076174690628623,-0.3940594913289365,-0.17513055264644536,0.09767012877065949,-0.2286448104520089,-0.19530874396486234,0.4055375047011473,-0.020430546486222063,-0.2235732117198841,0.18575279510720288,-0.01735304329035002,0.1246201179473118,0.00010153108424287849,-0.4053645672078283,0.332451697730356
81,28,1000,1139.0,617858,42400,0,0,3,1,2,44730,4970,4970,34790,2000,-1.83410255474505,0.41736765219802385,0.190950703544343,-0.4024370226669931,-0.7622365898387004,-0.2288881901643106,-0.19810220992813127,-0.20524172240148553,-0.8506326322602432,0.4152875433349994,0.23546879059112102,0.11513809923880752,-0.3711481519591576,-0.6979722516155425,-0.48452180343729745,-0.1572989284253981,0.4332924734259382
292,45,1000,1358.91,451470,0,0,4,1,0,2,7370,670,1340,5360,1997,-1.8630517389959762,0.3873528617683114,-0.11130827505776243,0.45507283198553505,0.002045296667464499,0.35058728178098125,0.0929501731353131,-0.21294470247047428,0.23178867664495093,0.3291038294498803,0.25446352975518,0.3988744470004445,0.015517077162107873,-0.47743289541416656,-0.4763081075768688,-0.09119499256730938,0.12416445844476129
159,33,2000,1462.76,615683,69200,-36900,23,3,2,0,44880,8160,4080,32640,2004,-2.150090260805997,-0.3158510974965488,-0.43829708123272504,-0.4689647701578119,-0.040036227030671105,-0.3388063022549104,-0.31500212945332084,0.3132464189274966,-0.208431058083848,0.04783586346795645,-0.20035760469655525,0.10573720080370277,0.3593735399587553,0.22271652569186234,0.32644330201919125,-0.3063272437143952,-0.059634919359226005
335,48,2000,1017.97,441671,59900,-34800,21,3,0,0,35860,3260,6520,26080,2005,-2.1927780409726148,0.20504215534936704,0.5348560617946339,-0.07889073310918612,0.2680905782791918,-0.1922598087876026,-0.04579512277285554,-0.359155455184356,-0.061599478832327165,0.2117886373840125,0.6456348653484073,0.7187923930627955,0.274957639244501,-0.9624074240767904,-0.016752990313687877,-1.000704021123478,0.09127105087108292
255,46,500,1302.34,431532,0,-52600,2,3,1,0,57860,5260,10520,42080,2011,-2.2202552328040013,-0.13552621614448382,0.45981366480511376,0.09592465021493463,0.11386844795712225,0.05541926455674112,0.16253606740455648,0.21864544095705515,-0.2516629560007988,0.28479452283770784,0.5096572841128858,0.20391885686610345,0.4435784841928757,-0.6873880943556869,-0.4977228481728954,-0.4691137645471836,0.3728178573675291
293,45,1000,1119.23,447560,51500,0,13,3,1,1,51210,11380,5690,34140,2015,-2.168244833980305,0.0097783315682385,0.5345519160927162,-0.30789375014401804,0.1962304956225177,0.010457405496660964,0.03183428164661243,0.0008698548977753504,-0.14202277884495948,0.37677741767456924,0.5462974591207358,0.449375758262922,0.37445374751983523,-0.9177170283951908,-0.5026627518028767,-0.6704291466999791,0.16965650043275904
259,45,2000,1175.07,457121,30100,0,23,1,1,1,87780,7980,7980,71820,2011,-2.1854180788749216,0.19994135610360397,0.24715379861258935,0.3762929785812352,0.2880004614426482,0.20484733873762775,0.3051643329170893,-0.18943527627845536,-0.03409626603865317,0.14760301306591192,0.6701958190973687,0.06630580326901372,-0.1929968828752079,-0.1316474597403129,-0.44265590418608347,0.8729586770250164,0.06603048461946565
281,43,1000,1515.18,443191,0,0,21,3,1,0,60190,9260,9260,41670,1999,-1.8193826305496645,-0.188116227109522,0.13002043198844568,0.2179949097331175,-1.1128344298685044,0.5393652487157429,0.22477962025955023,0.009739636767736365,0.1709129884337597,0.5786178716091073,-0.08141543555989628,0.3619060127377131,-0.4274731889363228,0.31898434388615027,0.10635868871782561,-0.574189056468684,0.42096187826836884
362,55,1000,1097.99,442239,44400,-71500,0,3,0,3,39690,0,0,39690,1998,-2.2511670736143112,-0.15796019787246923,0.42216388128631804,-0.28106094183050023,-0.2575391691787319,-0.07212726218154095,-0.005461645586414271,0.27809571641147063,0.11907962377481679,0.3040770245039815,-0.36619139910574255,-0.18636792181040515,0.22404982940509705,-0.10086129565193325,0.3162340520118428,-0.528863051406923,-0.6366600759904562
231,37,500,920.81,467654,0,0,14,1,2,0,71190,0,7910,63280,1997,-2.176095460217845,0.1134847629544648,0.3121743419347567,-0.056203524138626705,0.05534859209375238,0.12122840112466864,-0.11739477241929193,0.29713289641696583,-0.15228719045330263,-0.10200514294169385,-0.42169972522480687,-0.793158630943953,-0.454446250096441,0.16202857448099378,-0.2643992055604999,0.016356474798689402,-0.10849870664998792
405,55,500,878.19,441533,57100,0,2,4,0,2,38640,4830,4830,28980,1997,-2.110346465478455,0.11794695852089662,0.061450761288053816,0.37049105445369657,-0.09810445486454641,0.041920649480151756,0.5016048957477773,0.26493843687273333,0.09838205891603617,0.4678319435943107,0.4059829405886611,0.1874983251295507,0.5292901648982914,0.163948210958692,-0.2275168521938724,0.025300787076325285,0.19485741247532656
45,37,1000,1114.23,432534,0,0,1,1,0,1,52200,10440,5220,36540,2005,-2.099551854401839,-0.24007319622951714,-0.7974057210423211,0.3181749900562786,0.12274181259282911,-0.11422010464922545,0.05364802629015232,-0.13796199913048365,-0.028106577736336263,-0.3277609295025758,0.22022472858097056,0.21363928138763777,-0.28492850922723184,0.47933616156922687,-0.09520139473934017,0.6004103586577859,-0.12822489395635214
188,33,1000,1340.24,447274,0,-68800,8,3,1,0,76010,13820,6910,55280,1995,-2.246751096355695,0.017804054147767343,0.07643828409081513,0.526678365431339,-0.3192506899205296,-0.18546043839449083,0.5068844462908858,0.5371220008263049,0.031397444434530394,0.5824003852631386,0.2138263253904057,0.040937762304616425,0.7720238460566548,0.39864396260092516,-0.2315855000461782,-0.14293369676560352,-0.2207828651174798
